video_name,model,frame_rate,gpu time,f1
highway_27,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.992539233341909
highway_27,faster_rcnn_resnet101,1.0,1.0,1.0
highway_28,faster_rcnn_resnet101,0.05,0.05,0.16614645858343338
highway_28,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.2075696262794573
highway_28,faster_rcnn_resnet101,0.1,0.1,0.3175579744439186
highway_28,faster_rcnn_resnet101,0.2,0.2,0.6303684581084252
highway_28,faster_rcnn_resnet101,0.25,0.25,0.7602611940298508
highway_28,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8925813245963024
highway_28,faster_rcnn_resnet101,0.4,0.4,0.9228604923798359
highway_28,faster_rcnn_resnet101,0.5,0.5,0.9682983682983682
highway_28,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9770706598034627
highway_28,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9824643441664719
highway_28,faster_rcnn_resnet101,0.8333333333333334,0.8333333333333334,0.9902006532897806
highway_28,faster_rcnn_resnet101,1.0,1.0,1.0
highway_29,faster_rcnn_resnet101,0.05,0.05,0.1611848432390844
highway_29,faster_rcnn_resnet101,0.06666666666666667,0.06666666666666667,0.22059953881629518
highway_29,faster_rcnn_resnet101,0.1,0.1,0.32263086203541547
highway_29,faster_rcnn_resnet101,0.2,0.2,0.6429957314707024
highway_29,faster_rcnn_resnet101,0.25,0.25,0.7713895926719937
highway_29,faster_rcnn_resnet101,0.3333333333333333,0.33333333333333337,0.8920278637770898
highway_29,faster_rcnn_resnet101,0.4,0.4,0.9238834951456311
highway_29,faster_rcnn_resnet101,0.5,0.5,0.9741597046823393
highway_29,faster_rcnn_resnet101,0.5555555555555556,0.5555555555555556,0.9760653823701109
highway_29,faster_rcnn_resnet101,0.6666666666666666,0.6666666666666667,0.9813953488372094
